,Adj Close,Close,High,Low,Open,Volume
A,38.5078239440918,40.70000076293945,41.099998474121094,40.540000915527344,40.91999816894531,2004500.0
AAL,43.749446868896484,45.779998779296875,46.4900016784668,45.220001220703125,45.349998474121094,8911700.0
AAP,145.62339782714844,151.22000122070312,156.89999389648438,150.6199951171875,155.67999267578125,1358500.0
AAPL,27.30849838256836,29.56999969482422,29.96500015258789,29.452499389648438,29.7450008392334,128336800.0
ABBV,42.251827239990234,56.27000045776367,57.9900016784668,55.7599983215332,57.900001525878906,7890900.0
ABC,89.84931182861328,99.9800033569336,100.4000015258789,99.33999633789062,99.91999816894531,1265100.0
ABMD,79.81999969482422,79.81999969482422,81.1500015258789,78.52999877929688,80.0,346200.0
ABT,40.53326416015625,45.560001373291016,45.72999954223633,45.290000915527344,45.56999969482422,5559900.0
ACN,98.45567321777344,108.94000244140625,109.6500015258789,108.23999786376953,109.12999725341797,1618700.0
ADBE,89.5999984741211,89.5999984741211,92.87999725341797,89.22000122070312,92.55999755859375,3958700.0
ADI,51.27766799926758,58.5,59.4900016784668,58.34000015258789,59.220001220703125,2590700.0
ADM,29.33656120300293,35.40999984741211,36.02000045776367,35.220001220703125,35.970001220703125,4294300.0
ADP,75.1841812133789,86.5999984741211,87.37000274658203,86.22000122070312,87.05000305175781,1295500.0
ADSK,63.75,63.75,65.7300033569336,63.369998931884766,65.5,1987200.0
AEE,35.88068771362305,42.970001220703125,43.02000045776367,42.599998474121094,42.79999923706055,1885100.0
AEP,45.40422058105469,56.25,56.29999923706055,55.7599983215332,56.22999954223633,2687800.0
AES,7.326556205749512,9.210000038146973,9.300000190734863,8.960000038146973,9.260000228881836,6041600.0
AFL,27.04853630065918,31.399999618530273,31.834999084472656,31.219999313354492,31.69499969482422,5451000.0
AIG,53.165374755859375,62.79999923706055,63.97999954223633,62.70000076293945,63.79999923706055,9302000.0
AIZ,75.8815689086914,86.80999755859375,87.19999694824219,85.69000244140625,86.55000305175781,945600.0
AJG,38.45119094848633,44.02000045776367,44.040000915527344,43.63999938964844,43.849998474121094,848300.0
AKAM,55.709999084472656,55.709999084472656,56.349998474121094,55.619998931884766,56.34000015258789,1765000.0
ALB,46.59941482543945,51.099998474121094,52.65999984741211,50.880001068115234,52.529998779296875,968500.0
ALGN,66.47000122070312,66.47000122070312,66.58999633789062,65.05999755859375,65.70999908447266,308400.0
ALK,79.82617950439453,86.33000183105469,87.16999816894531,85.44000244140625,86.11000061035156,1782000.0
ALL,56.514957427978516,64.38999938964844,64.69000244140625,64.19000244140625,64.3499984741211,2675500.0
ALLE,62.50217056274414,66.38999938964844,67.1500015258789,66.36000061035156,66.97000122070312,534400.0
AMAT,17.422311782836914,18.90999984741211,19.149999618530273,18.8799991607666,19.100000381469727,13871100.0
AMCR,7.384425163269043,9.65999984741211,9.65999984741211,9.65999984741211,9.65999984741211,0.0
AMD,2.359999895095825,2.359999895095825,2.359999895095825,2.2100000381469727,2.259999990463257,8479600.0
AME,52.8178596496582,55.11000061035156,55.220001220703125,54.68000030517578,54.970001220703125,1008200.0
AMGN,132.37936401367188,158.3000030517578,162.97000122070312,157.5399932861328,162.91000366210938,3566700.0
AMP,96.90425872802734,113.30999755859375,115.29000091552734,112.69000244140625,114.48999786376953,785900.0
AMT,85.91841888427734,97.69000244140625,97.9800033569336,97.05000305175781,97.05999755859375,2485600.0
AMZN,669.8300170898438,669.8300170898438,675.4600219726562,660.5,674.739990234375,3732800.0
ANET,18.55500030517578,18.55500030517578,18.72249984741211,18.18000030517578,18.47249984741211,1522800.0
ANSS,92.83000183105469,92.83000183105469,93.81999969482422,92.3499984741211,93.37000274658203,319600.0
