,Adj Close,Close,High,Low,Open,Volume
A,30.396780014038086,32.83977127075195,33.24034118652344,32.74678039550781,32.96852493286133,2833466.0
AAL,16.922208786010742,17.950000762939453,18.0,17.75,17.860000610351562,3839100.0
AAP,78.9988021850586,82.37999725341797,83.6500015258789,81.8499984741211,83.29000091552734,450300.0
AAPL,13.495542526245117,15.364286422729492,15.382499694824219,15.14892864227295,15.232856750488281,216538000.0
ABBV,30.5777645111084,43.810001373291016,44.77000045776367,43.70000076293945,44.540000915527344,3714500.0
ABC,50.71849822998047,58.279998779296875,58.61000061035156,58.13999938964844,58.33000183105469,2045900.0
ABMD,23.700000762939453,23.700000762939453,23.84000015258789,23.530000686645508,23.729999542236328,183700.0
ABT,30.291841506958008,35.70000076293945,35.709999084472656,35.33000183105469,35.43000030517578,8492000.0
ACN,63.38765335083008,75.29000091552734,76.62000274658203,74.68000030517578,75.9800033569336,3676300.0
ADBE,47.4900016784668,47.4900016784668,48.130001068115234,47.36000061035156,48.04999923706055,2473100.0
ADI,39.66094207763672,48.52000045776367,48.63999938964844,48.279998779296875,48.470001220703125,1201100.0
ADM,27.99492645263672,35.709999084472656,36.189998626708984,35.56999969482422,36.11000061035156,4179700.0
ADP,52.2235221862793,63.47673416137695,63.76646041870117,63.274803161621094,63.68744659423828,1484914.0
ADSK,36.15999984741211,36.15999984741211,36.38999938964844,35.83000183105469,36.11000061035156,1990600.0
AEE,27.07537269592285,35.9900016784668,36.16999816894531,35.77000045776367,36.119998931884766,1364800.0
AEP,34.57325744628906,47.22999954223633,47.58000183105469,46.91999816894531,47.58000183105469,2637600.0
AES,9.636825561523438,12.770000457763672,12.890000343322754,12.720000267028809,12.84000015258789,3469600.0
AFL,23.979257583618164,29.59000015258789,29.665000915527344,29.459999084472656,29.46500015258789,3865200.0
AIG,38.10808563232422,46.2400016784668,46.95000076293945,46.02000045776367,46.83000183105469,8378700.0
AIZ,44.58510208129883,53.27000045776367,53.56999969482422,52.97999954223633,53.15999984741211,348800.0
AJG,36.071754455566406,44.720001220703125,45.77000045776367,44.689998626708984,45.58000183105469,522800.0
AKAM,44.41999816894531,44.41999816894531,45.06999969482422,44.16999816894531,44.79999923706055,1474000.0
ALB,56.617183685302734,64.69999694824219,65.23999786376953,63.88999938964844,64.87000274658203,645000.0
ALGN,38.189998626708984,38.189998626708984,38.790000915527344,37.970001220703125,38.63999938964844,1191800.0
ALK,27.049781799316406,30.079999923706055,30.950000762939453,29.96500015258789,30.645000457763672,1607200.0
ALL,42.697837829589844,51.0,51.56999969482422,50.88999938964844,51.189998626708984,1732700.0
ALLE,,,,,,
AMAT,14.496938705444336,16.579999923706055,16.709999084472656,16.5,16.549999237060547,8318800.0
AMCR,7.177590370178223,10.0,10.0,10.0,10.0,300.0
AMD,4.429999828338623,4.429999828338623,4.489999771118164,4.25,4.409999847412109,39716700.0
AME,42.5872917175293,45.130001068115234,45.54999923706055,45.02000045776367,45.4900016784668,640900.0
AMGN,82.96849822998047,104.05000305175781,104.9000015258789,103.54000091552734,104.2699966430664,1895700.0
AMP,69.38142395019531,85.4000015258789,86.69999694824219,85.23999786376953,86.33000183105469,984300.0
AMT,63.31966018676758,74.70999908447266,76.44000244140625,74.3499984741211,75.94999694824219,5977100.0
AMZN,306.8699951171875,306.8699951171875,309.3900146484375,305.510009765625,307.29998779296875,2660200.0
ANET,,,,,,
ANSS,79.04000091552734,79.04000091552734,79.44000244140625,78.58999633789062,79.08999633789062,136200.0
ANTM,75.18798065185547,85.3499984741211,85.80000305175781,84.91000366210938,85.80000305175781,2164600.0
AON,61.15644836425781,67.16000366210938,67.69000244140625,66.7300033569336,67.5,1439200.0
AOS,16.921674728393555,19.2549991607666,19.315000534057617,19.0049991607666,19.209999084472656,1580800.0
APA,69.93486022949219,82.02999877929688,83.22000122070312,81.44999694824219,82.95999908447266,2830800.0
APD,70.88894653320312,88.34412384033203,88.79740905761719,87.69657897949219,88.79740905761719,1846348.0
APH,19.35110092163086,21.06999969482422,21.357500076293945,21.017499923706055,21.267499923706055,2219600.0
APTV,41.68468475341797,45.264041900634766,45.691532135009766,44.97066116333008,45.423301696777344,2712166.0
ARE,53.41160202026367,69.31999969482422,69.93000030517578,68.97000122070312,69.44000244140625,316500.0
ATO,34.8699951171875,43.43000030517578,43.5099983215332,43.11000061035156,43.400001525878906,648500.0
ATVI,14.15797233581543,15.100000381469727,15.229999542236328,15.029999732971191,15.15999984741211,3577400.0
AVB,105.93966674804688,140.3300018310547,141.52999877929688,139.64999389648438,139.7100067138672,444700.0
