,Adj Close,Close,High,Low,Open,Volume
A,74.5498046875,76.16999816894531,76.54000091552734,75.30999755859375,75.7300033569336,2874100.0
AAL,33.91529083251953,34.369998931884766,34.619998931884766,33.900001525878906,34.43000030517578,3318200.0
AAP,169.9429931640625,175.39999389648438,177.1300048828125,174.11000061035156,176.55999755859375,1025300.0
AAPL,49.834938049316406,50.96500015258789,51.037498474121094,50.630001068115234,50.779998779296875,96783200.0
ABBV,66.82333374023438,77.56999969482422,78.20999908447266,76.80999755859375,78.05999755859375,7784900.0
ABC,68.87672424316406,72.44999694824219,72.77999877929688,71.27999877929688,72.30000305175781,1431900.0
ABMD,256.55999755859375,256.55999755859375,257.07000732421875,244.0800018310547,252.5,1183100.0
ABT,70.86254119873047,73.91999816894531,74.9000015258789,72.75,73.63999938964844,9712200.0
ACN,172.45175170898438,178.61000061035156,179.0,177.38999938964844,178.72000122070312,1319700.0
ADBE,270.57000732421875,270.57000732421875,270.82000732421875,266.6400146484375,270.0899963378906,2028900.0
ADI,108.42196655273438,114.79000091552734,115.08999633789062,113.76000213623047,115.08999633789062,2052800.0
ADM,39.13138198852539,42.7599983215332,43.13999938964844,42.72999954223633,43.0099983215332,2318200.0
ADP,152.52432250976562,162.44000244140625,163.72999572753906,162.0800018310547,163.72999572753906,1423800.0
ADSK,169.1999969482422,169.1999969482422,169.3800048828125,164.80999755859375,168.35000610351562,1634600.0
AEE,65.20513916015625,70.4800033569336,73.08999633789062,70.43000030517578,70.68000030517578,1264200.0
AEP,75.16169738769531,83.01000213623047,83.56999969482422,82.8499984741211,83.02999877929688,2268200.0
AES,16.086217880249023,17.719999313354492,17.790000915527344,17.530000686645508,17.649999618530273,4256600.0
AFL,45.45848846435547,48.91999816894531,49.2599983215332,48.75,48.97999954223633,4271900.0
AIG,42.08049011230469,46.040000915527344,46.439998626708984,45.810001373291016,45.900001525878906,3729300.0
AIZ,87.96240234375,93.2300033569336,94.69999694824219,93.16999816894531,94.0,383400.0
AJG,76.65047454833984,80.41999816894531,80.56999969482422,79.7699966430664,80.1500015258789,1030300.0
AKAM,75.33999633789062,75.33999633789062,75.69999694824219,74.86000061035156,75.5999984741211,1185700.0
ALB,79.25956726074219,82.56999969482422,82.6500015258789,81.19000244140625,82.18000030517578,790800.0
ALGN,281.489990234375,281.489990234375,281.5,272.3599853515625,276.3299865722656,1140300.0
ALK,60.323158264160156,61.66999816894531,61.75,60.70000076293945,61.290000915527344,976600.0
ALL,90.24268341064453,96.72000122070312,98.27999877929688,96.69999694824219,97.33999633789062,2533100.0
ALLE,90.9239273071289,93.75,94.66000366210938,93.5199966430664,94.08999633789062,1373500.0
AMAT,42.423831939697266,43.95000076293945,44.27000045776367,43.790000915527344,44.0099983215332,6122100.0
AMCR,9.687567710876465,11.010000228881836,11.010000228881836,11.010000228881836,11.010000228881836,0.0
AMD,27.68000030517578,27.68000030517578,27.8799991607666,27.34000015258789,27.600000381469727,39880900.0
AME,84.76824951171875,86.48999786376953,86.55999755859375,85.7699966430664,86.19999694824219,954000.0
AMGN,162.43467712402344,177.47000122070312,183.49000549316406,176.85000610351562,183.24000549316406,8266600.0
AMP,133.9335479736328,143.27000427246094,143.91000366210938,141.8000030517578,142.9499969482422,1019900.0
AMT,182.2757110595703,192.91000366210938,193.60000610351562,190.0500030517578,190.92999267578125,1325400.0
AMZN,1861.68994140625,1861.68994140625,1870.8199462890625,1859.47998046875,1868.7900390625,2749900.0
ANET,80.84500122070312,80.84500122070312,82.33499908447266,80.02999877929688,82.11499786376953,3079200.0
ANSS,186.58999633789062,186.58999633789062,186.97000122070312,184.25999450683594,186.97000122070312,360100.0
ANTM,230.87796020507812,239.6199951171875,241.44000244140625,230.50999450683594,238.02000427246094,3977900.0
AON,170.68031311035156,175.1699981689453,175.86000061035156,173.32000732421875,174.58999633789062,838300.0
AOS,53.22585678100586,56.4900016784668,56.65999984741211,55.93000030517578,56.08000183105469,822200.0
APA,34.2083854675293,35.869998931884766,36.779998779296875,35.56999969482422,36.70000076293945,3965400.0
APD,186.87339782714844,198.10000610351562,198.3300018310547,197.10000610351562,198.07000732421875,1322900.0
APH,50.68321990966797,52.28499984741211,52.334999084472656,51.970001220703125,52.10499954223633,1870200.0
APTV,89.41178131103516,90.33999633789062,90.66999816894531,89.36000061035156,90.16999816894531,1288800.0
ARE,129.2445068359375,138.66000366210938,139.9600067138672,136.3000030517578,136.5,747400.0
ATO,92.39063262939453,99.18000030517578,99.91999816894531,99.12999725341797,99.56999969482422,754400.0
ATVI,44.53234100341797,45.310001373291016,45.59000015258789,44.650001525878906,45.18000030517578,4582700.0
AVB,177.67237854003906,196.14999389648438,196.52000427246094,193.44000244140625,194.2100067138672,593400.0
AVGO,291.4798278808594,318.6199951171875,322.45001220703125,318.1600036621094,321.0400085449219,2654800.0
AVY,107.75078582763672,113.37000274658203,113.87000274658203,112.0,112.51000213623047,643600.0
AWK,99.90836334228516,104.69999694824219,104.98999786376953,102.73999786376953,102.79000091552734,1882100.0
AXP,109.04204559326172,113.66999816894531,114.13999938964844,111.31999969482422,112.25,6186800.0
AZO,1045.050048828125,1045.050048828125,1050.27001953125,1032.0699462890625,1048.9300537109375,268800.0
BA,371.1681823730469,380.07000732421875,382.1700134277344,377.5199890136719,377.5199890136719,4703100.0
BAC,28.061058044433594,30.030000686645508,30.15999984741211,29.81999969482422,29.950000762939453,61796600.0
BAX,71.66204833984375,74.33000183105469,74.86000061035156,73.37999725341797,74.58999633789062,4054400.0
BBWI,19.358497619628906,20.759902954101562,21.010509490966797,20.58205223083496,20.73565101623535,4048701.0
BBY,67.8544921875,73.63999938964844,74.08000183105469,72.9800033569336,73.37000274658203,2377400.0
BDX,213.70849609375,222.3317108154297,225.248779296875,218.1756134033203,220.48780822753906,2606268.0
BEN,31.116710662841797,35.29999923706055,35.599998474121094,35.220001220703125,35.52000045776367,1848200.0
BF.B,,,,,,
BIIB,226.38999938964844,226.38999938964844,227.8800048828125,221.52999877929688,227.27999877929688,2761000.0
BIO,294.1300048828125,294.1300048828125,295.6000061035156,288.3900146484375,293.3699951171875,262700.0
BK,44.513370513916016,48.40999984741211,48.709999084472656,47.88999938964844,48.369998931884766,8317200.0
BKNG,1844.31005859375,1844.31005859375,1854.22998046875,1839.8399658203125,1847.6400146484375,344600.0
BKR,23.07771110534668,25.600000381469727,26.049999237060547,25.440000534057617,25.8700008392334,2879400.0
BLK,432.5513000488281,465.69000244140625,469.3699951171875,465.69000244140625,468.7799987792969,530400.0
BLL,57.111629486083984,58.5099983215332,58.79999923706055,57.02000045776367,57.06999969482422,2430100.0
BMY,41.70732116699219,45.52000045776367,46.130001068115234,45.029998779296875,46.04999923706055,23633800.0
BR,107.2839584350586,112.79000091552734,113.83999633789062,112.12999725341797,113.68000030517578,836400.0
BRK.B,,,,,,
BRO,29.849349975585938,30.56999969482422,30.610000610351562,30.3799991607666,30.389999389648438,905200.0
BSX,35.11000061035156,35.11000061035156,35.52000045776367,34.349998474121094,35.08000183105469,10281000.0
BWA,41.76847839355469,44.0,44.02000045776367,43.22999954223633,43.5,1198500.0
BXP,119.2960433959961,132.99000549316406,133.4600067138672,131.69000244140625,131.83999633789062,568900.0
C,62.490116119384766,69.66999816894531,70.38999938964844,69.62000274658203,70.01000213623047,13513800.0
CAG,27.618698120117188,30.520000457763672,30.600000381469727,30.010000228881836,30.079999923706055,4119400.0
CAH,41.439640045166016,46.0,46.18000030517578,44.88999938964844,44.91999816894531,3975600.0
CARR,,,,,,
CAT,133.57577514648438,143.36000061035156,144.77000427246094,142.4199981689453,142.8000030517578,4504500.0
CB,130.3935546875,138.66000366210938,140.4600067138672,137.8000030517578,137.8000030517578,1302200.0
CBOE,97.282958984375,101.26000213623047,101.68000030517578,100.30999755859375,101.1500015258789,645800.0
CBRE,50.72999954223633,50.72999954223633,50.75,50.22999954223633,50.369998931884766,1023600.0
CCI,112.51800537109375,122.62000274658203,123.94000244140625,119.80999755859375,121.75,2748500.0
CCL,51.34166717529297,53.630001068115234,54.709999084472656,53.380001068115234,54.650001525878906,4114300.0
CDAY,49.900001525878906,49.900001525878906,50.349998474121094,48.66999816894531,50.029998779296875,470900.0
CDNS,63.369998931884766,63.369998931884766,64.33000183105469,62.52000045776367,64.33000183105469,3021900.0
CDW,102.70362854003906,105.38999938964844,105.68000030517578,104.69000244140625,105.61000061035156,504700.0
CE,98.60901641845703,105.19000244140625,106.51000213623047,104.30000305175781,106.01000213623047,896500.0
CEG,,,,,,
CERN,60.66339874267578,62.709999084472656,63.0099983215332,61.86000061035156,62.79999923706055,2577500.0
CF,41.44243240356445,45.13999938964844,45.310001373291016,42.83000183105469,43.439998626708984,4662100.0
CFG,31.054874420166016,35.36000061035156,35.88999938964844,34.93000030517578,35.189998626708984,7898300.0
CHD,71.2541732788086,73.83000183105469,73.97000122070312,73.38999938964844,73.5999984741211,1356000.0
CHRW,85.2896957397461,89.98999786376953,90.88999938964844,89.30000305175781,89.7699966430664,760800.0
CHTR,359.3699951171875,359.3699951171875,367.20001220703125,356.7900085449219,367.20001220703125,640800.0
CI,145.64537048339844,149.0,149.0500030517578,144.24000549316406,145.9499969482422,5347700.0
CINF,80.29847717285156,86.5999984741211,87.01000213623047,86.33000183105469,86.56999969482422,1090400.0
CL,64.69679260253906,69.3499984741211,69.38999938964844,68.7699966430664,69.0,3369000.0
CLX,141.5804443359375,153.47999572753906,154.35000610351562,152.77999877929688,153.67999267578125,653600.0
CMA,68.00721740722656,78.25,79.4800033569336,78.04000091552734,79.31999969482422,2017600.0
CMCSA,39.95209503173828,42.43000030517578,42.83000183105469,42.040000915527344,42.7400016784668,13959300.0
CME,161.03392028808594,176.36000061035156,179.13999938964844,175.92999267578125,177.72999572753906,2021800.0
CMG,700.0,700.0,700.0,687.0,695.0,644000.0
CMI,154.8096160888672,167.83999633789062,168.22000122070312,166.0,166.4499969482422,1511600.0
CMS,49.587623596191406,53.810001373291016,54.459999084472656,53.779998779296875,54.189998626708984,2178400.0
CNC,48.20000076293945,48.20000076293945,48.43000030517578,45.439998626708984,47.0099983215332,17863700.0
CNP,27.48564338684082,30.290000915527344,30.459999084472656,30.110000610351562,30.15999984741211,3892500.0
COF,84.04430389404297,88.11000061035156,88.29000091552734,87.5,87.70999908447266,1413900.0
COO,281.07843017578125,281.2200012207031,284.6300048828125,278.760009765625,280.44000244140625,495500.0
COP,59.9135856628418,65.9000015258789,66.38999938964844,65.5199966430664,65.94000244140625,6033400.0
COST,234.43626403808594,245.80999755859375,247.25,244.6999969482422,246.7899932861328,1365000.0
CPB,36.161582946777344,39.38999938964844,39.599998474121094,39.099998474121094,39.209999084472656,1573100.0
CPRT,65.05999755859375,65.05999755859375,65.48999786376953,64.44000244140625,64.80999755859375,1301900.0
CPT,90.73810577392578,98.62999725341797,99.04000091552734,97.86000061035156,98.22000122070312,445700.0
CRL,135.13999938964844,135.13999938964844,135.61000061035156,131.27000427246094,133.82000732421875,699300.0
CRM,155.99000549316406,155.99000549316406,156.2100067138672,153.1699981689453,154.89999389648438,4391500.0
CSCO,52.597835540771484,56.400001525878906,56.70000076293945,56.11000061035156,56.630001068115234,18332000.0
CSX,25.349794387817383,26.323333740234375,26.610000610351562,26.156667709350586,26.610000610351562,18888300.0
CTAS,208.51573181152344,213.67999267578125,213.75,209.94000244140625,210.97000122070312,587700.0
CTLT,43.970001220703125,43.970001220703125,44.02000045776367,42.54999923706055,42.84000015258789,1422000.0
CTRA,23.275562286376953,26.1299991607666,27.010000228881836,26.079999923706055,27.010000228881836,5955900.0
CTSH,69.24761199951172,71.33999633789062,72.2699966430664,70.55999755859375,72.2699966430664,5469600.0
CTVA,,,,,,
CTXS,96.61056518554688,100.11000061035156,100.3499984741211,98.72000122070312,100.3499984741211,2223600.0
CVS,47.963802337646484,52.630001068115234,53.15999984741211,52.2599983215332,52.439998626708984,15930600.0
CVX,103.52934265136719,119.86000061035156,120.81999969482422,119.0999984741211,120.5199966430664,9546500.0
CZR,50.060001373291016,50.060001373291016,50.41999816894531,49.0099983215332,49.880001068115234,874600.0
D,66.51140594482422,74.91999816894531,75.66999816894531,74.88999938964844,75.2699966430664,3307700.0
DAL,56.63633346557617,58.16999816894531,58.58000183105469,58.02000045776367,58.5,4108100.0
DD,77.85375213623047,82.53968048095703,83.1534423828125,81.7354507446289,83.11111450195312,3387589.0
DE,161.7518768310547,169.0500030517578,169.99000549316406,165.72000122070312,165.99000549316406,2215500.0
DFS,72.09487915039062,77.1500015258789,77.86000061035156,76.58999633789062,76.76000213623047,1565100.0
DG,120.90020751953125,123.55000305175781,124.7699966430664,123.4800033569336,124.30000305175781,1837000.0
DGX,80.7535629272461,85.75,86.55999755859375,84.31999969482422,85.77999877929688,1486500.0
DHI,44.90579605102539,46.41999816894531,46.5099983215332,45.599998474121094,45.79999923706055,7803400.0
DHR,125.30843353271484,126.7699966430664,129.7100067138672,125.29000091552734,128.24000549316406,5793700.0
