,Adj Close,Close,High,Low,Open,Volume
A,64.89867401123047,66.75,66.83000183105469,65.81999969482422,66.0,2583500.0
AAL,39.172550201416016,40.02000045776367,40.45000076293945,37.599998474121094,37.849998474121094,12832300.0
AAP,137.21746826171875,141.77999877929688,143.80999755859375,140.32000732421875,141.0,775700.0
AAPL,46.94416809082031,48.5525016784668,48.9900016784668,48.40250015258789,48.65250015258789,76304000.0
ABBV,78.0636978149414,93.94000244140625,94.55999755859375,92.54000091552734,93.94999694824219,6812400.0
ABC,78.07177734375,83.23999786376953,85.25,82.9800033569336,84.83000183105469,1634400.0
ABMD,384.2099914550781,384.2099914550781,415.0,360.2200012207031,414.8699951171875,1949200.0
ABT,62.14278030395508,65.66000366210938,65.9000015258789,64.87000274658203,65.36000061035156,5517000.0
ACN,156.7326202392578,165.1699981689453,168.11000061035156,165.05999755859375,167.39999389648438,2228000.0
ADBE,261.92999267578125,261.92999267578125,263.8299865722656,258.489990234375,261.9200134277344,2265800.0
ADI,90.88009643554688,97.69999694824219,98.55999755859375,96.7300033569336,97.56999969482422,2546000.0
ADM,42.69353103637695,47.709999084472656,47.970001220703125,47.369998931884766,47.40999984741211,2427600.0
ADP,128.72064208984375,139.24000549316406,140.38999938964844,138.99000549316406,139.8000030517578,1392300.0
ADSK,136.13999938964844,136.13999938964844,137.4600067138672,133.57000732421875,135.5500030517578,1345400.0
AEE,56.344181060791016,62.150001525878906,62.29999923706055,61.7599983215332,61.810001373291016,1325400.0
AEP,62.658023834228516,71.04000091552734,71.05000305175781,69.47000122070312,69.77999877929688,4758200.0
AES,11.841018676757812,13.399999618530273,13.579999923706055,13.329999923706055,13.4399995803833,6653100.0
AFL,40.57952880859375,44.40999984741211,44.5,43.90999984741211,43.9900016784668,2637800.0
AIG,48.50565719604492,54.25,54.75,53.779998779296875,53.779998779296875,3820400.0
AIZ,102.1096420288086,110.1500015258789,110.29000091552734,108.51000213623047,108.63999938964844,596300.0
AJG,66.76226806640625,71.19999694824219,71.43000030517578,71.01000213623047,71.31999969482422,1401800.0
AKAM,80.7300033569336,80.7300033569336,80.79000091552734,79.4000015258789,79.5,1540500.0
ALB,88.31359100341797,93.05999755859375,93.43000030517578,91.12999725341797,91.9000015258789,1209000.0
ALGN,363.0199890136719,363.0199890136719,380.0,354.739990234375,377.6099853515625,1834800.0
ALK,62.40730285644531,64.76000213623047,64.87000274658203,57.970001220703125,58.0,6391700.0
ALL,87.0902328491211,94.76000213623047,95.58000183105469,94.1500015258789,94.26000213623047,1674400.0
ALLE,78.41182708740234,81.4800033569336,82.19999694824219,75.88999938964844,77.5,1136800.0
AMAT,44.841129302978516,47.16999816894531,47.310001373291016,45.970001220703125,46.0,11637500.0
AMCR,8.884321212768555,10.539999961853027,10.539999961853027,10.539999961853027,10.539999961853027,0.0
AMD,18.350000381469727,18.350000381469727,18.450000762939453,16.829999923706055,17.15999984741211,192661100.0
AME,75.15599822998047,77.0999984741211,77.13999938964844,75.16999816894531,75.16999816894531,1446900.0
AMGN,173.84190368652344,194.0500030517578,195.58999633789062,192.67999267578125,195.02999877929688,2835800.0
AMP,135.961669921875,148.42999267578125,149.14999389648438,146.25,146.25,1400200.0
AMT,134.4338836669922,144.50999450683594,144.83999633789062,142.8300018310547,143.1699981689453,1619000.0
AMZN,1808.0,1808.0,1844.6800537109375,1804.5,1839.0,9924400.0
ANET,69.06999969482422,69.06999969482422,69.83000183105469,67.31500244140625,68.15499877929688,2012800.0
ANSS,176.99000549316406,176.99000549316406,178.02999877929688,176.0399932861328,176.4499969482422,388000.0
ANTM,236.18544006347656,247.0800018310547,251.17999267578125,246.6199951171875,249.52999877929688,999400.0
AON,142.8545684814453,148.19000244140625,148.27999877929688,147.2100067138672,148.27999877929688,1049900.0
AOS,55.28904724121094,59.439998626708984,60.27000045776367,58.459999084472656,58.459999084472656,1892100.0
APA,42.71083450317383,45.720001220703125,46.130001068115234,45.439998626708984,45.79999923706055,1960900.0
APD,149.44647216796875,161.5500030517578,162.9499969482422,158.80999755859375,158.80999755859375,1715200.0
APH,45.95553970336914,47.76499938964844,47.849998474121094,46.56999969482422,46.77000045776367,4015000.0
APTV,92.03353118896484,93.25,95.91999816894531,93.16999816894531,95.0999984741211,1796700.0
ARE,112.32061004638672,123.30000305175781,124.13999938964844,122.87000274658203,123.62000274658203,346600.0
ATO,83.71128845214844,91.30999755859375,91.56999969482422,90.51000213623047,90.94000244140625,347400.0
ATVI,75.70912170410156,77.6500015258789,79.62000274658203,77.45999908447266,79.38999938964844,6181300.0
AVB,152.82090759277344,172.8800048828125,174.32000732421875,172.39999389648438,172.97000122070312,349000.0
AVGO,198.75929260253906,223.17999267578125,229.77000427246094,221.57000732421875,226.5,8506900.0
AVY,105.90682983398438,113.12999725341797,113.44999694824219,111.33999633789062,112.30000305175781,852500.0
AWK,83.22083282470703,88.52999877929688,88.68000030517578,88.05000305175781,88.12999725341797,361400.0
AXP,97.22969818115234,102.5,103.1500015258789,102.36000061035156,102.83999633789062,2744000.0
AZO,711.1400146484375,711.1400146484375,724.5399780273438,703.4500122070312,709.0900268554688,231300.0
BA,345.8363342285156,359.32000732421875,360.20001220703125,355.2699890136719,355.3800048828125,3191200.0
BAC,28.467063903808594,30.940000534057617,31.209999084472656,30.889999389648438,31.190000534057617,46215000.0
BAX,70.50483703613281,73.70999908447266,75.0,71.01000213623047,71.01000213623047,6801900.0
BBWI,22.301273345947266,25.16572380065918,25.949878692626953,24.97170639038086,25.133386611938477,4458890.0
BBY,68.62692260742188,76.01000213623047,76.87999725341797,75.5,75.62000274658203,2129200.0
BDX,233.56500244140625,245.23902893066406,246.5756072998047,242.96585083007812,245.46340942382812,985948.0
BEN,28.160125732421875,32.72999954223633,32.970001220703125,32.689998626708984,32.86000061035156,2799600.0
BF.B,,,,,,
BIIB,344.739990234375,344.739990234375,353.4100036621094,337.0,340.5,4924000.0
BIO,313.6099853515625,313.6099853515625,313.8299865722656,309.1499938964844,312.0400085449219,95500.0
BK,48.290443420410156,53.400001525878906,53.79999923706055,53.2599983215332,53.29999923706055,6657900.0
BKNG,2083.1298828125,2083.1298828125,2085.93994140625,2041.010009765625,2067.919921875,454900.0
BKR,30.040849685668945,34.02000045776367,34.029998779296875,32.88999938964844,33.27000045776367,3515400.0
BLK,459.0362243652344,505.1099853515625,512.7100219726562,504.79998779296875,512.7100219726562,407600.0
BLL,37.3955078125,38.54999923706055,38.650001525878906,38.0,38.18000030517578,2086800.0
BMY,51.859989166259766,57.91999816894531,60.9900016784668,56.08000183105469,60.11000061035156,14646200.0
BR,112.07573699951172,119.37999725341797,120.6500015258789,119.26000213623047,120.0,383300.0
BRK.B,,,,,,
BRO,28.497957229614258,29.43000030517578,29.459999084472656,29.049999237060547,29.229999542236328,1063100.0
BSX,34.33000183105469,34.33000183105469,34.630001068115234,34.08000183105469,34.5,6327900.0
BWA,41.699764251708984,44.470001220703125,45.779998779296875,43.459999084472656,44.040000915527344,3275300.0
BXP,109.10057830810547,124.5199966430664,125.91000366210938,124.38999938964844,125.20999908447266,622400.0
C,62.71162796020508,71.33999633789062,71.91000366210938,71.25,71.75,11169200.0
CAG,32.84333419799805,37.09000015258789,37.15999984741211,36.52000045776367,36.540000915527344,6931200.0
CAH,43.10129165649414,49.279998779296875,49.95000076293945,49.0,49.41999816894531,4540500.0
CARR,,,,,,
CAT,130.37362670898438,142.5800018310547,143.5500030517578,140.07000732421875,140.75,5385600.0
CB,126.97268676757812,137.25999450683594,137.89999389648438,135.75999450683594,136.35000610351562,2133600.0
CBOE,98.91416931152344,103.91999816894531,105.6500015258789,103.7300033569336,105.30999755859375,493600.0
CBRE,49.84000015258789,49.84000015258789,50.02000045776367,49.130001068115234,49.130001068115234,1483300.0
CCI,97.7265853881836,109.55000305175781,109.87000274658203,109.16000366210938,109.23999786376953,1792600.0
CCL,53.84444808959961,57.66999816894531,57.97999954223633,57.36000061035156,57.41999816894531,3106400.0
CDAY,34.91999816894531,34.91999816894531,34.994998931884766,34.08000183105469,34.560001373291016,67000.0
CDNS,46.2599983215332,46.2599983215332,46.9900016784668,46.22999954223633,46.810001373291016,2199900.0
CDW,83.79401397705078,86.76000213623047,87.44999694824219,84.72000122070312,85.47000122070312,776600.0
CE,107.57482147216797,116.02999877929688,116.33000183105469,113.27999877929688,113.48999786376953,1131000.0
CEG,,,,,,
CERN,59.28974151611328,61.290000915527344,61.599998474121094,60.97999954223633,61.29999923706055,1096600.0
CF,40.765506744384766,45.27000045776367,45.4900016784668,44.09000015258789,44.18000030517578,2165800.0
CFG,34.28218078613281,39.959999084472656,40.56999969482422,39.904998779296875,40.0,4712600.0
CHD,52.808834075927734,55.310001373291016,55.5099983215332,54.7599983215332,55.08000183105469,1240000.0
CHRW,85.64912414550781,91.8499984741211,92.27999877929688,89.9800033569336,91.69000244140625,1454500.0
CHTR,286.9100036621094,286.9100036621094,288.989990234375,276.5899963378906,280.05999755859375,1962100.0
CI,173.891357421875,177.94000244140625,179.1199951171875,176.67999267578125,178.0800018310547,2011700.0
CINF,65.69483947753906,72.30000305175781,72.55000305175781,70.55000305175781,71.44000244140625,638500.0
CL,61.23598098754883,66.94000244140625,67.91999816894531,66.0199966430664,66.0199966430664,5836700.0
CLX,119.1584243774414,131.75999450683594,133.0800018310547,130.6699981689453,130.6699981689453,1282900.0
CMA,80.91527557373047,95.25,96.75,95.16000366210938,96.30000305175781,1402000.0
CMCSA,32.19694137573242,34.75,35.099998474121094,33.77000045776367,34.84000015258789,40293000.0
