,Adj Close,Close,High,Low,Open,Volume
A,35.36094665527344,37.761085510253906,38.79113006591797,37.718170166015625,38.433475494384766,3533165.0
AAL,27.01184844970703,28.579999923706055,31.389999389648438,28.100000381469727,31.06999969482422,34532900.0
AAP,125.84814453125,130.8800048828125,134.1999969482422,130.75999450683594,133.41000366210938,1283300.0
AAPL,22.560260772705078,24.952499389648438,25.44499969482422,24.952499389648438,25.332500457763672,214333600.0
ABBV,38.981536865234375,53.619998931884766,55.150001525878906,53.58000183105469,54.880001068115234,16908200.0
ABC,67.1402816772461,75.83999633789062,77.19000244140625,75.75,76.94000244140625,1534800.0
ABMD,22.440000534057617,22.440000534057617,22.559999465942383,21.84000015258789,22.229999542236328,232200.0
ABT,35.64900207519531,40.91999816894531,41.77000045776367,40.869998931884766,41.470001220703125,4494600.0
ACN,65.86333465576172,76.29000091552734,77.31999969482422,76.25,76.83999633789062,3332200.0
ADBE,61.68000030517578,61.68000030517578,63.349998474121094,61.529998779296875,63.0099983215332,4822100.0
ADI,36.519248962402344,43.099998474121094,44.380001068115234,42.86000061035156,43.43000030517578,4187800.0
ADM,36.01249313354492,44.7599983215332,46.459999084472656,44.689998626708984,46.36000061035156,5230300.0
ADP,61.0004997253418,71.94999694824219,73.12000274658203,71.93000030517578,72.81999969482422,2058700.0
ADSK,51.939998626708984,51.939998626708984,53.68000030517578,51.88999938964844,53.45000076293945,3838300.0
AEE,31.768037796020508,40.029998779296875,40.619998931884766,39.540000915527344,39.540000915527344,2636500.0
AEP,41.792213439941406,54.22999954223633,54.939998626708984,53.75,53.849998474121094,2762800.0
AES,10.080835342407227,13.140000343322754,13.420000076293945,13.100000381469727,13.210000038146973,5525400.0
AFL,23.369075775146484,28.0,28.385000228881836,27.969999313354492,28.229999542236328,4380200.0
AIG,41.50553894042969,49.810001373291016,50.45000076293945,49.709999084472656,50.0,10229900.0
AIZ,51.952728271484375,60.810001373291016,61.83000183105469,60.77000045776367,61.189998626708984,507000.0
AJG,37.05573654174805,44.16999816894531,45.0099983215332,44.029998779296875,44.77000045776367,1163500.0
AKAM,55.54999923706055,55.54999923706055,57.209999084472656,55.5,56.34000015258789,1538900.0
ALB,47.43442153930664,53.15999984741211,55.7400016784668,53.08000183105469,55.040000915527344,1113300.0
ALGN,44.959999084472656,44.959999084472656,46.959999084472656,44.7599983215332,45.11000061035156,884100.0
ALK,37.931610107421875,41.58000183105469,43.13999938964844,41.52000045776367,42.36000061035156,2459600.0
ALL,52.382137298583984,61.060001373291016,61.790000915527344,61.04999923706055,61.29999923706055,2520200.0
ALLE,42.391075134277344,45.31999969482422,46.47999954223633,45.279998779296875,46.220001220703125,824500.0
AMAT,16.999155044555664,18.920000076293945,19.850000381469727,18.829999923706055,19.780000686645508,36073300.0
AMCR,7.3643798828125,9.84000015258789,9.84000015258789,9.84000015258789,9.84000015258789,0.0
AMD,2.740000009536743,2.740000009536743,2.8499999046325684,2.7300000190734863,2.7799999713897705,38269400.0
AME,44.00242233276367,46.29999923706055,47.56999969482422,46.2400016784668,47.47999954223633,1538900.0
AMGN,109.07431030273438,133.55999755859375,137.80999755859375,133.52000427246094,137.0500030517578,6866700.0
AMP,93.20816802978516,111.77999877929688,115.37999725341797,111.66999816894531,114.66000366210938,1169400.0
AMT,80.37037658691406,93.04000091552734,94.81999969482422,92.94000244140625,94.56999969482422,2227000.0
AMZN,306.45001220703125,306.45001220703125,313.20001220703125,303.4700012207031,309.8699951171875,4363900.0
ANET,18.422500610351562,18.422500610351562,19.905000686645508,18.326250076293945,19.645000457763672,2416800.0
ANSS,73.37000274658203,73.37000274658203,74.91999816894531,73.29000091552734,74.62999725341797,551300.0
ANTM,102.92232513427734,114.41000366210938,117.66000366210938,114.27999877929688,116.9000015258789,1980200.0
AON,73.38031005859375,79.55000305175781,80.94999694824219,79.51000213623047,80.62999725341797,2030000.0
AOS,20.154245376586914,22.594999313354492,23.204999923706055,22.53499984741211,22.979999542236328,1743000.0
APA,65.54684448242188,75.93000030517578,80.72000122070312,75.83000183105469,79.9000015258789,5008100.0
APD,91.36836242675781,110.11100769042969,114.09806060791016,109.88899230957031,113.46900939941406,2521973.0
APH,21.166980743408203,22.780000686645508,23.3700008392334,22.635000228881836,22.899999618530273,3615800.0
APTV,45.79381561279297,48.86840057373047,50.75440216064453,48.809722900390625,50.54484558105469,3369748.0
