,Adj Close,Close,High,Low,Open,Volume
A,44.16413879394531,46.18000030517578,47.79999923706055,46.150001525878906,46.29999923706055,4026800.0
AAL,42.95350646972656,44.45000076293945,44.79999923706055,43.93000030517578,44.65999984741211,6167000.0
AAP,157.1969451904297,162.97999572753906,163.74000549316406,160.9499969482422,163.2100067138672,1880500.0
AAPL,25.959503173828125,27.497499465942383,27.5575008392334,26.649999618530273,26.674999237060547,235362000.0
ABBV,47.995304107666016,61.540000915527344,62.970001220703125,61.41999816894531,62.66999816894531,6571200.0
ABC,71.74342346191406,78.86000061035156,80.20999908447266,78.66000366210938,79.16000366210938,2962300.0
ABMD,111.55000305175781,111.55000305175781,112.5199966430664,110.01000213623047,111.41999816894531,647500.0
ABT,36.43684005737305,39.95000076293945,40.25,39.650001525878906,39.79999923706055,8894100.0
ACN,108.17234802246094,117.31999969482422,118.02999877929688,115.76000213623047,116.19000244140625,2147100.0
ADBE,104.08000183105469,104.08000183105469,104.4000015258789,102.95999908447266,103.61000061035156,2459600.0
ADI,60.82556915283203,67.87999725341797,68.5,67.68000030517578,68.13999938964844,3532300.0
ADM,36.973506927490234,43.2599983215332,43.68000030517578,42.7599983215332,43.68000030517578,3435900.0
ADP,82.97607421875,93.2699966430664,93.3499984741211,91.5999984741211,92.33999633789062,1962000.0
ADSK,77.56999969482422,77.56999969482422,78.41999816894531,74.79000091552734,74.91999816894531,4173300.0
AEE,41.54552459716797,48.470001220703125,49.52000045776367,48.189998626708984,49.36000061035156,1642500.0
AEP,49.324073791503906,58.9900016784668,59.68000030517578,58.529998779296875,59.459999084472656,2755400.0
AES,9.398126602172852,11.350000381469727,11.529999732971191,11.25,11.5,4207800.0
AFL,31.711828231811523,35.915000915527344,36.16999816894531,35.875,36.040000915527344,3617800.0
AIG,55.21286392211914,64.0999984741211,64.5199966430664,63.45000076293945,63.939998626708984,6185300.0
AIZ,76.8962173461914,86.3499984741211,86.58000183105469,85.41000366210938,85.7300033569336,553100.0
AJG,45.550296783447266,50.86000061035156,50.95000076293945,50.56999969482422,50.869998931884766,905700.0
AKAM,65.9000015258789,65.9000015258789,66.0999984741211,65.20999908447266,65.4000015258789,2153600.0
ALB,75.76963806152344,81.55000305175781,81.81999969482422,79.83999633789062,80.29000091552734,1076200.0
ALGN,94.04000091552734,94.04000091552734,95.33999633789062,93.20999908447266,93.41999816894531,987400.0
ALK,73.0677490234375,77.7699966430664,78.29000091552734,77.30999755859375,78.0,860600.0
ALL,63.00355529785156,70.72000122070312,71.08000183105469,70.0999984741211,71.0,2453700.0
ALLE,64.05896759033203,67.56999969482422,68.79000091552734,67.5199966430664,68.79000091552734,575400.0
AMAT,28.025962829589844,30.020000457763672,30.299999237060547,29.540000915527344,30.0,16103200.0
AMCR,9.329880714416504,11.710000038146973,11.710000038146973,11.710000038146973,11.710000038146973,0.0
AMD,7.670000076293945,7.670000076293945,7.75,7.070000171661377,7.090000152587891,78083200.0
AME,45.743446350097656,47.459999084472656,48.15999984741211,47.439998626708984,47.900001525878906,2025400.0
AMGN,126.36773681640625,147.22999572753906,148.5,146.44000244140625,147.57000732421875,4108200.0
AMP,100.77213287353516,114.0,114.25,112.98999786376953,113.22000122070312,1087800.0
AMT,94.59403228759766,105.43000030517578,105.68000030517578,103.05999755859375,103.5,2947400.0
AMZN,746.489990234375,746.489990234375,749.8699951171875,735.6099853515625,739.8800048828125,3648800.0
ANET,22.017499923706055,22.017499923706055,22.127500534057617,21.65999984741211,21.9424991607666,1846000.0
ANSS,92.87999725341797,92.87999725341797,92.98999786376953,90.66000366210938,90.83999633789062,557600.0
ANTM,129.00372314453125,138.38999938964844,139.3699951171875,137.89999389648438,138.3699951171875,1391500.0
AON,104.2860107421875,109.97000122070312,110.33000183105469,109.5,109.93000030517578,946700.0
AOS,42.97627258300781,46.95000076293945,47.59000015258789,46.75,47.22999954223633,1586900.0
