,Adj Close,Close,High,Low,Open,Volume
A,35.16925048828125,37.06999969482422,37.54999923706055,36.95000076293945,37.18000030517578,1742300.0
AAL,35.387550354003906,37.029998779296875,38.970001220703125,37.0,38.83000183105469,12401400.0
AAP,146.29837036132812,151.86000061035156,154.94000244140625,150.6699981689453,154.3800048828125,713100.0
AAPL,21.813552856445312,23.6200008392334,24.010000228881836,23.56999969482422,23.854999542236328,149428800.0
ABBV,40.935272216796875,53.95000076293945,54.779998779296875,53.31999969482422,53.63999938964844,7918300.0
ABC,79.20903015136719,88.13999938964844,89.88999938964844,87.94999694824219,88.5999984741211,2849600.0
ABMD,84.4800033569336,84.4800033569336,85.25,83.73999786376953,84.87000274658203,405300.0
ABT,33.913299560546875,37.880001068115234,38.72999954223633,37.81999969482422,38.0,9632400.0
ACN,93.82842254638672,103.81999969482422,105.62000274658203,103.44999694824219,105.2699966430664,2992900.0
ADBE,87.94999694824219,87.94999694824219,89.0199966430664,87.63999938964844,88.70999908447266,3070900.0
ADI,45.00162124633789,51.34000015258789,52.65999984741211,51.27000045776367,52.040000915527344,3151700.0
ADM,26.809690475463867,32.36000061035156,33.599998474121094,32.279998779296875,33.52000045776367,11075700.0
ADP,71.77887725830078,82.16999816894531,82.94999694824219,81.69999694824219,82.7300033569336,3690300.0
ADSK,45.88999938964844,45.88999938964844,47.470001220703125,45.630001068115234,47.0,1812900.0
AEE,38.728111267089844,46.380001068115234,46.5,45.33000183105469,45.529998779296875,2622100.0
AEP,50.04553985595703,62.0,62.29999923706055,61.5,61.65999984741211,4599000.0
AES,7.480022430419922,9.289999961853027,9.489999771118164,9.270000457763672,9.359999656677246,7765200.0
AFL,24.671018600463867,28.639999389648438,29.309999465942383,27.8700008392334,28.364999771118164,10005600.0
AIG,46.84140396118164,55.33000183105469,55.720001220703125,55.15999984741211,55.47999954223633,12799600.0
AIZ,69.3432388305664,79.33000183105469,80.0999984741211,79.0,79.81999969482422,647400.0
AJG,32.74726867675781,37.4900016784668,37.70000076293945,37.189998626708984,37.459999084472656,1280700.0
AKAM,42.939998626708984,42.939998626708984,44.959999084472656,42.68000030517578,44.959999084472656,2789200.0
ALB,47.572837829589844,51.86000061035156,53.02000045776367,51.349998474121094,52.16999816894531,1279500.0
ALGN,67.54000091552734,67.54000091552734,67.75,65.56999969482422,65.6500015258789,837100.0
ALK,62.84012985229492,67.95999908447266,70.29000091552734,67.81999969482422,69.98999786376953,1049300.0
ALL,52.635528564453125,59.970001220703125,60.5,59.7599983215332,60.0099983215332,2540900.0
ALLE,55.37648391723633,58.72999954223633,59.95000076293945,58.310001373291016,59.95000076293945,1217300.0
AMAT,15.70864200592041,17.049999237060547,17.43000030517578,16.989999771118164,17.399999618530273,11379600.0
AMCR,6.650569438934326,8.699999809265137,8.699999809265137,8.699999809265137,8.699999809265137,0.0
AMD,1.9900000095367432,1.9900000095367432,2.140000104904175,1.9600000381469727,2.109999895095825,11224100.0
AME,43.626731872558594,45.52000045776367,46.189998626708984,45.36000061035156,46.09000015258789,2498100.0
AMGN,125.53044128417969,150.11000061035156,151.49000549316406,148.47999572753906,150.47999572753906,3881400.0
AMP,71.78662109375,83.94000244140625,86.37000274658203,82.91999816894531,86.19999694824219,2346700.0
AMT,80.76482391357422,91.3499984741211,92.83999633789062,91.1500015258789,92.4800033569336,1908400.0
AMZN,552.0999755859375,552.0999755859375,571.5599975585938,550.0900268554688,570.0,6312000.0
ANET,14.40999984741211,14.40999984741211,15.1875,13.380000114440918,14.75,6675200.0
ANSS,86.81999969482422,86.81999969482422,89.0,86.44000244140625,87.63999938964844,276400.0
ANTM,116.62850952148438,127.01000213623047,129.88999938964844,125.77999877929688,129.1699981689453,2251800.0
AON,80.99530792236328,86.19999694824219,87.01000213623047,85.91000366210938,86.48999786376953,900100.0
AOS,30.840463638305664,34.09000015258789,34.814998626708984,34.040000915527344,34.5,1431200.0
APA,34.24996566772461,38.54999923706055,40.06999969482422,38.45000076293945,39.5,6275000.0
APD,103.5896987915039,121.0083236694336,122.4236831665039,119.37095642089844,121.23959350585938,3983485.0
APH,23.134580612182617,24.600000381469727,24.8700008392334,24.545000076293945,24.594999313354492,6071400.0
APTV,51.05107498168945,53.621124267578125,55.314334869384766,53.29421615600586,55.096397399902344,3079014.0
ARE,64.41800689697266,76.26000213623047,79.87000274658203,76.20999908447266,78.9000015258789,594000.0
ATO,60.50395584106445,69.9000015258789,69.97000122070312,67.94000244140625,68.66999816894531,809600.0
ATVI,31.960176467895508,33.41999816894531,34.56999969482422,33.119998931884766,34.2400016784668,8704700.0
AVB,137.55101013183594,168.4199981689453,173.47000122070312,168.22000122070312,172.42999267578125,953100.0
AVGO,111.4718017578125,133.24000549316406,137.58999633789062,131.6999969482422,135.00999450683594,5900500.0
AVY,53.29197692871094,59.86000061035156,60.560001373291016,59.380001068115234,60.310001373291016,1287700.0
AWK,58.37998962402344,65.36000061035156,65.52999877929688,64.20999908447266,65.12999725341797,1031700.0
AXP,48.8221435546875,53.65999984741211,54.38999938964844,53.4900016784668,54.33000183105469,11698400.0
AZO,763.5999755859375,763.5999755859375,769.0399780273438,756.0800170898438,768.1799926757812,340000.0
BA,104.58797454833984,117.5199966430664,120.27999877929688,117.37000274658203,119.69000244140625,8646700.0
BAC,11.706619262695312,13.229999542236328,13.75,13.130000114440918,13.739999771118164,147101200.0
BAX,35.335838317871094,37.95000076293945,38.290000915527344,36.369998931884766,37.5,9251800.0
BBWI,59.51068115234375,76.96038818359375,78.6984634399414,76.38642120361328,77.76879119873047,2392234.0
BBY,23.545230865478516,28.309999465942383,28.639999389648438,27.920000076293945,28.43000030517578,4024300.0
BDX,129.74264526367188,141.51219177246094,142.34146118164062,140.39999389648438,141.38536071777344,1542728.0
BEN,24.19145393371582,32.2400016784668,33.09000015258789,32.20000076293945,33.09000015258789,7069100.0
BF.B,,,,,,
BIIB,266.05999755859375,266.05999755859375,271.20001220703125,265.1600036621094,267.739990234375,1929800.0
BIO,127.86000061035156,127.86000061035156,128.8699951171875,125.38999938964844,126.83000183105469,109300.0
BK,29.814823150634766,34.290000915527344,35.119998931884766,34.060001373291016,34.959999084472656,8421200.0
BKNG,1066.7900390625,1066.7900390625,1084.1500244140625,1056.5400390625,1070.0,679300.0
BKR,24.793119430541992,42.0,42.5,41.779998779296875,42.20000076293945,1739100.0
BLK,257.8846435546875,301.2099914550781,305.82000732421875,298.0199890136719,305.82000732421875,1061300.0
BLL,31.128761291503906,32.790000915527344,33.2599983215332,32.68000030517578,33.25,3392800.0
BMY,49.38995361328125,58.869998931884766,60.29999923706055,58.459999084472656,60.029998779296875,9915400.0
BR,47.1916389465332,52.540000915527344,53.380001068115234,52.33000183105469,53.189998626708984,559700.0
BRK.B,,,,,,
BRO,14.236997604370117,15.130000114440918,15.1899995803833,14.954999923706055,15.0649995803833,2467400.0
BSX,17.84000015258789,17.84000015258789,17.940000534057617,17.59000015258789,17.6299991607666,12802100.0
BWA,25.998079299926758,28.729999542236328,29.540000915527344,28.5,29.450000762939453,2320500.0
